ID,POSITION NAME,NUMBER OF POSITIONS APPROVED,NUMBER OF POSITIONS FILLED,POSITIONS RECRUITED THEMSELVES,MINIMUM AGE REQUIRED,MAXIMUM AGE REQUIRED,YW STAFF MATCH NUMBER,ZIP CODE,PARTS OF CITY,WILL YOU BE WORKING OUTSIDE,DRESS CODE,YOUTH WORKING WITH COMPUTERS,CAREER INTEREST FOR POSITION,LIST OF SKILLS,JOB A,JOB B,JOB C,JOB D,JOB E,JOB F,JOB G,SECOND LANGUAGE,SECOND LANGUAGE PROFICIENCY,SCHOOL REQUEST,GRADE REQUEST
12661,COMMUNITY OUTREACH WORKER,2,0,0,14,21,2,21218,NORTH,YES,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12718,CART OPERATOR,23,0,3,16,21,20,21230,SOUTH,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 10,
"
12223,RECREATIONALASSISTANT,14,0,12,14,21,2,21213,EAST,YES,NO,NO,,"SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12704,"CAMP COUNSELOR, AFTERNOON SHIFT",10,0,3,14,19,7,21216,WEST,YES,NO,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12704,"CAMP COUNSELOR, MORNING SHIFT",10,0,3,14,19,7,21216,WEST,YES,NO,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12730,ENVIRONMENTAL GREENING,30,0,30,14,18,0,21218,EAST,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12730,VIDEOGRAPHY,15,0,15,14,18,0,21218,EAST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12730,CLERICAL,45,0,45,14,18,0,21218,EAST,NO,YES,NO,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 10,
"
11993,OFFICE ASSISTANT,10,0,10,14,21,0,21216,WEST,NO,NO,YES,"CLERICAL OFFICE WORK,
TEACHER'S AIDE,
","OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12734,MURAL APPRENTICE,20,0,10,14,20,10,21212,EAST,YES,NO,NO,,VISUAL ARTS,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12735,YOUTH SUPPORT STAFF,2,0,1,15,20,1,21217,WEST,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12741,YOUTHWORK CAMP COUNSELOR ,8,0,4,14,18,4,21216,WEST,YES,YES,NO,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12646,CAMP COUNSLER,5,0,3,14,21,2,21228,WEST,NO,NO,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12368,OFFICE CLERK,1,1,1,17,20,0,21215,WEST,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12748,YOUTHWORKER/INTERN,1,1,1,18,21,1,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12755,SUMMER INTERN,40,2,20,15,21,20,21216,NORTH,YES,NO,NO,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12759,RECREATION AIDE ,3,0,3,16,21,3,21213,EAST,YES,YES,NO,"CUSTODIAL,
RECREATION AND SPORTS,
COMMUNITY SERVICE,
TEACHER'S AIDE,
CAMP COUNSELOR,
","VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12150,CUSTODIAL ASSISTANT,5,0,1,16,21,4,21202,EAST,YES,NO,NO,,SWIMMING,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12150,DAY CAMP COUNSELOR/ RECREATIONAL COUNSELOR,12,0,1,16,21,11,21202,EAST,YES,NO,NO,,"VISUAL ARTS,SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12768,COUNSELOR,24,0,12,14,21,12,21213,EAST,YES,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12775,SCHOOL PLANNING & PREPARATION SPECIALIST,4,0,2,15,17,2,21223,WEST,NO,YES,NO,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12769,YOUTH MAINTENANCE WORKER,7,0,7,14,14,0,21093,NORTH,NO,NO,NO,,OFFICE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12776,NEXT GENERATION SCHOLAR,40,0,20,14,17,20,21217,WEST,NO,NO,YES,,MICROSOFT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12112,HEARTWORKS YOUTH ASSOCIATE,10,0,10,15,21,0,21211,NORTH,NO,NO,YES,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,CADD",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12112,PROGRAMMING YOUTH ASSOCIATE,4,0,4,15,21,0,21211,NORTH,NO,NO,YES,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12688,LAW LINKS INTERN,2,0,2,15,17,0,21202,DOWNTOWN,NO,YES,YES,"GOVERNMENT/PUBLIC SERVICE,
LEGAL,
CLERICAL OFFICE WORK,
","OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12779,LAW LINKS INTERN,1,0,1,15,17,0,21201,DOWNTOWN,NO,YES,YES,"GOVERNMENT/PUBLIC SERVICE,
LEGAL,
CLERICAL OFFICE WORK,
","OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12631,SCHOOL CLEANING CREW / OFFICE AIDE WORKER,11,0,1,14,21,10,21206,EAST,NO,YES,NO,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,POETRY",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"12TH GRADE CERTIFICATION OF COMPLETION,
GED,
HS GRAD / DIPLOMA,
"
12781,JUNIOR CAMP COUNSELOR,3,0,3,14,16,0,21229,WEST,NO,NO,NO,,"PLAYS INSTRUMENT,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12784,GREAT KIDS FARM INTERN,10,0,5,15,21,5,21791,WEST,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11888,WORK,18,0,3,14,18,15,21202,EAST,YES,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12296,SUMMER INTERN,15,0,0,16,21,15,21213,EAST,NO,NO,NO,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12691,INTERN,3,0,2,16,21,1,21202,DOWNTOWN,NO,YES,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 10,
"
12786,OFFICE CLERK,2,2,1,15,17,0,21201,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12788,STUDENT AMBASSADORS,100,0,60,13,16,40,21216,WEST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12767,CAMP COUNSELOR,12,0,6,16,21,6,21207,WEST,YES,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12805,MARKETING AND EVENT PLANNING INTER,1,0,1,16,21,1,21201,DOWNTOWN,NO,YES,YES,"BUSINESS/FINANCE,
HOSPITALITY/TRAVEL,
CLERICAL OFFICE WORK,
",,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12534,YOUTH AMBASSADOR/PEER MENTOR,10,0,10,18,21,0,21215,WEST,NO,NO,YES,"BUSINESS/FINANCE,
COMMUNICATION/MEDIA,
COMPUTER INFORMATION TECH,
CLERICAL OFFICE WORK,
COMMUNITY SERVICE,
","OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12299,YOUTH CAMP AID,3,0,2,16,21,1,21225,SOUTH,NO,NO,NO,,SWIMMING,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12534,MAYOR'S SCHOLARS STUDENTS,400,0,0,17,21,400,21215,WEST,NO,NO,NO,"BUSINESS/FINANCE,
COMMUNICATION/MEDIA,
COMPUTER INFORMATION TECH,
CLERICAL OFFICE WORK,
COMMUNITY SERVICE,
",MICROSOFT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12813,YOUTHWORKS OFFICE CLERK TRAINEE,1,0,1,16,21,0,21201,DOWNTOWN,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12777,CLERICAL/OFFICE WORK,20,0,15,14,18,5,21214,NORTH,NO,NO,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12825,BIKING JUNIOR ASSISTANT,2,0,2,14,21,0,21217,WEST,YES,YES,NO,,,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12833,ENVIRONMENTAL STEWARD/CAMP COUNSELOR,3,0,3,16,21,0,21205,EAST,NO,NO,NO,,"SWIMMING,POETRY",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12571,CAMP COUNSELOR ,3,0,2,18,21,1,21218,EAST,YES,YES,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12842,YOUTH CLERICAL ASSISTANT,2,0,2,14,15,0,21231,EAST,NO,NO,NO,,"OFFICE EQUIPMENT,POETRY",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12843,JUNIOR CAMP COUNSELORS,10,0,5,14,21,5,21216,WEST,NO,NO,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12842,YOUTH CUSTODIAL ASSISTANT,4,0,4,14,21,0,21231,EAST,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12850,CLERICAL,4,0,2,14,14,2,21224,SOUTHEAST,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12850,CUSTODIAL,12,0,6,14,14,6,21224,SOUTHEAST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12850,YOUTH PROGRAM AID,14,0,7,14,14,7,21224,SOUTHEAST,NO,YES,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12853,LAW LINKS INTERN,3,0,2,15,17,1,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12666,DIRECTOR OF CAMP,40,0,20,14,21,20,21205,EAST,NO,NO,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12854,LAW LINKS INTERN,4,0,3,15,17,1,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12855,ORGANIZER,2,0,0,14,21,2,21216,WEST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12865,JR. SERVANT LEADER COUNSELOR,6,0,3,14,21,3,21217,WEST,NO,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12864,JR. SERVANT LEADER COUNSELOR,6,0,3,14,21,3,21217,WEST,NO,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12866,JR. SERVANT LEADER COUNSELOR,6,0,3,14,21,3,21213,EAST,NO,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING,CADD",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12867,JR. SERVANT LEADER COUNSELOR,6,0,3,14,21,3,21225,SOUTH,NO,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12868,JR. SERVANT LEADER COUNSELOR,6,0,3,14,21,3,21225,SOUTH,NO,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12870,YOUTH ADMINISTRATIVE ASSISTANT,1,0,0,15,19,1,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12882,LAW LINKS INTERN,3,0,2,15,17,1,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12292,ENTREPRENEUR IN RESIDENCE,15,0,15,14,18,0,21201,DOWNTOWN,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12610,ENTREPRENEUR IN RESIDENCE,15,0,15,14,18,0,21218,WEST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12615,ENTREPRENEUR IN RESIDENCE,12,0,12,14,18,0,21202,NORTH,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12611,ENTREPRENEUR IN RESIDENCE,12,0,12,14,18,0,21202,NORTH,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12612,ENTREPRENEUR IN RESIDENCE,13,0,13,14,18,0,21202,NORTH,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12614,ENTREPRENEUR IN RESIDENCE,14,0,14,14,18,0,21218,NORTH,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12886,CAMP COUNSELOR,26,0,13,14,20,13,21229,WEST,YES,NO,NO,,"VISUAL ARTS,SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11723,YOUTH SUMMER ENRICHMENT CAMP COORDINATOR-PM,5,0,0,15,21,5,21217,WEST,YES,YES,NO,,"VISUAL ARTS,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,3.ADVANCED (AP/COLLEGE CLASSES OR NATIVE SPEAKER),NO PREFERENCE,NO PREFERENCE
11723,YOUTH LABORER-PM,5,0,0,15,21,5,21217,WEST,YES,YES,NO,,POETRY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,3.ADVANCED (AP/COLLEGE CLASSES OR NATIVE SPEAKER),NO PREFERENCE,"GRADE 7,
"
